label,height,weight
normal,152,44
normal,166,61
fat,144,79
normal,181,73
normal,145,49
thin,180,58
fat,146,60
normal,182,70
normal,147,40
fat,165,78
fat,121,73
thin,195,51
thin,194,52
normal,142,40
fat,139,67
thin,189,61
thin,196,46
thin,182,47
normal,177,69
fat,153,64
fat,120,78
thin,163,47
fat,157,71
fat,126,70
fat,141,66
normal,180,64
fat,140,61
thin,163,37
normal,171,62
fat,124,45
fat,127,69
normal,144,47
fat,146,73
normal,147,45
fat,136,69
fat,159,79
fat,140,80
fat,123,77
fat,142,74
thin,186,63
thin,183,60
fat,121,63
fat,138,80
thin,188,35
thin,167,41
normal,154,56
normal,175,75
thin,175,48
fat,145,72
fat,121,49
thin,178,55
fat,152,62
thin,154,38
thin,166,48
thin,159,45
fat,159,65
thin,171,48
normal,194,75
thin,180,46
normal,162,62
fat,129,64
thin,171,35
normal,132,36
fat,154,72
fat,150,73
normal,168,55
thin,181,55
normal,145,51
fat,165,71
thin,181,41
fat,120,77
fat,121,66
normal,161,51
normal,176,59
thin,176,44
thin,195,68
fat,137,53
thin,196,36
fat,141,54
fat,134,52
fat,147,55
normal,130,42
normal,185,75
fat,167,72
thin,181,37
fat,128,76
thin,184,44
thin,156,45
normal,155,48
normal,145,42
thin,180,39
normal,200,80
fat,128,51
normal,140,47
thin,196,55
thin,187,38
fat,160,75
thin,187,37
fat,154,67
thin,149,36
thin,191,56
thin,177,46
thin,195,51
fat,134,48
thin,194,37
fat,123,52
fat,122,64
thin,175,51
normal,165,51
thin,187,53
thin,172,46
thin,177,39
normal,190,74
normal,134,38
fat,125,59
thin,150,36
thin,149,38
thin,190,57
thin,171,39
normal,126,36
normal,156,57
fat,154,77
thin,196,56
fat,125,58
thin,188,41
thin,175,42
fat,124,68
fat,120,71
thin,193,51
thin,160,35
fat,122,65
normal,141,37
normal,142,40
normal,177,59
thin,191,63
thin,185,45
fat,127,67
fat,141,58
fat,130,50
thin,176,40
thin,169,35
fat,147,56
normal,154,55
thin,146,39
thin,197,64
normal,125,36
fat,126,46
thin,172,49
thin,177,43
fat,143,65
fat,156,69
fat,157,75
fat,136,61
fat,145,78
fat,173,76
fat,129,70
fat,141,64
fat,125,54
normal,187,66
normal,186,72
thin,177,57
thin,197,58
normal,150,42
normal,165,64
thin,196,66
normal,190,76
thin,184,54
normal,167,58
thin,186,52
fat,122,49
fat,134,72
thin,151,35
normal,165,62
thin,189,46
fat,128,68
fat,130,79
fat,121,77
fat,136,66
normal,179,73
fat,164,79
fat,141,52
normal,126,35
normal,172,55
thin,189,53
normal,140,43
normal,128,35
fat,122,67
normal,181,70
thin,159,35
fat,173,80
normal,183,70
fat,124,60
thin,191,52
thin,167,49
normal,135,39
thin,196,50
normal,184,68
fat,142,71
fat,135,54
thin,183,38
fat,137,78
fat,148,59
normal,171,68
fat,155,63
fat,140,79
fat,132,63
normal,158,55
thin,181,49
thin,189,54
fat,138,68
fat,149,70
thin,191,40
fat,141,73
fat,127,71
thin,185,50
thin,198,48
thin,144,36
thin,148,36
normal,144,47
fat,120,46
normal,195,77
normal,156,47
fat,166,75
fat,162,73
fat,120,70
fat,122,41
thin,191,37
thin,193,68
thin,192,44
fat,161,80
thin,196,38
normal,164,60
fat,147,73
normal,156,56
fat,152,59
thin,157,45
thin,184,45
fat,131,72
fat,147,70
fat,123,64
normal,149,42
thin,188,65
fat,121,63
fat,139,51
fat,157,70
fat,167,75
fat,166,72
normal,173,71
fat,148,66
fat,135,49
normal,182,72
normal,176,60
fat,152,69
thin,170,44
normal,150,50
normal,128,40
normal,142,44
fat,161,80
normal,138,46
thin,172,49
normal,183,65
normal,178,77
thin,200,57
thin,176,49
fat,130,74
thin,192,66
thin,181,57
normal,149,46
fat,135,54
thin,182,37
normal,135,40
thin,193,51
fat,122,46
fat,120,68
thin,172,46
thin,200,66
normal,136,38
normal,186,72
thin,195,51
fat,125,62
normal,138,46
thin,156,39
fat,127,77
fat,124,60
normal,133,35
thin,169,51
thin,184,45
fat,129,46
thin,191,52
thin,160,39
fat,139,61
thin,187,58
fat,162,67
fat,163,79
fat,122,43
fat,120,39
normal,151,44
thin,189,60
fat,125,42
fat,134,46
normal,184,71
normal,132,38
fat,123,76
fat,156,73
fat,136,48
thin,190,38
fat,141,57
thin,178,50
thin,153,39
fat,137,51
normal,142,40
normal,189,72
fat,125,74
thin,192,41
thin,178,35
fat,142,61
thin,188,52
fat,120,74
fat,122,76
normal,181,70
fat,135,79
fat,159,67
fat,120,74
fat,160,69
normal,128,38
thin,184,60
normal,148,46
fat,142,76
thin,176,56
normal,187,67
fat,164,77
normal,199,75
fat,126,65
thin,162,46
fat,127,58
fat,163,74
normal,190,73
normal,160,56
fat,147,58
thin,183,48
thin,138,35
fat,137,61
normal,169,53
thin,173,47
thin,198,68
thin,157,42
thin,176,56
thin,199,49
normal,196,73
fat,123,62
fat,133,51
normal,177,62
thin,191,54
fat,156,72
fat,166,75
thin,191,56
thin,194,52
fat,124,59
fat,122,79
normal,160,62
fat,124,50
fat,153,61
normal,138,47
thin,195,54
fat,129,42
normal,192,75
fat,135,62
normal,165,67
thin,175,48
fat,167,73
fat,170,74
normal,164,63
normal,193,80
normal,168,55
thin,181,43
thin,183,50
thin,186,41
normal,139,42
thin,196,57
normal,167,66
thin,187,42
fat,139,79
thin,179,40
fat,123,40
thin,185,41
normal,195,76
thin,194,44
fat,125,40
normal,174,58
fat,165,76
normal,163,57
fat,154,78
normal,134,36
fat,153,79
thin,178,39
thin,163,43
thin,171,36
fat,150,77
fat,121,68
fat,120,51
normal,170,72
fat,153,74
fat,151,80
fat,150,62
thin,156,42
fat,150,59
thin,197,45
fat,131,71
fat,138,77
thin,183,61
normal,126,39
thin,196,53
thin,200,50
normal,172,71
normal,158,57
fat,147,63
thin,185,45
normal,166,55
normal,154,51
thin,178,36
fat,139,58
thin,187,40
normal,147,41
thin,157,40
fat,132,74
fat,162,66
normal,142,43
normal,182,78
normal,148,49
normal,170,65
fat,155,68
normal,192,73
fat,124,78
fat,133,68
fat,149,79
fat,144,64
fat,124,70
thin,175,51
thin,159,36
fat,159,78
thin,193,62
thin,168,51
normal,172,71
thin,194,37
thin,195,35
normal,124,38
thin,198,53
normal,175,68
fat,122,56
normal,160,50
thin,199,39
normal,151,57
fat,137,71
normal,149,55
normal,153,53
fat,136,79
thin,196,56
fat,140,53
fat,134,71
normal,194,76
normal,176,68
thin,166,44
thin,186,57
fat,147,72
fat,131,50
normal,157,51
thin,175,40
normal,175,69
fat,133,74
thin,161,35
normal,155,48
fat,127,42
thin,163,36
fat,131,51
fat,121,43
thin,196,64
thin,167,48
normal,166,56
fat,128,79
normal,171,68
fat,133,59
fat,141,53
normal,154,47
fat,178,80
thin,197,47
thin,182,58
normal,197,75
normal,152,52
fat,139,63
fat,121,79
normal,182,78
fat,132,73
normal,181,71
normal,161,57
normal,169,67
fat,124,59
normal,174,64
fat,122,55
normal,154,47
thin,185,52
fat,177,80
thin,163,36
fat,149,67
fat,137,66
fat,153,72
fat,141,70
normal,171,73
normal,155,47
thin,164,43
thin,173,37
normal,148,49
fat,150,63
thin,179,43
thin,165,42
fat,147,76
thin,186,50
normal,182,79
normal,159,57
thin,181,48
thin,183,52
normal,144,47
fat,137,76
thin,162,40
fat,156,62
fat,160,70
normal,141,48
fat,142,68
fat,129,56
fat,127,71
fat,168,71
thin,166,46
normal,156,48
thin,189,57
fat,149,65
thin,152,39
fat,134,77
thin,192,59
fat,142,58
fat,121,64
thin,173,47
fat,143,66
fat,140,76
fat,146,77
fat,154,65
thin,198,46
normal,168,61
fat,123,58
normal,190,72
normal,172,60
fat,134,60
fat,120,51
thin,181,44
fat,150,57
fat,157,80
thin,186,44
thin,159,39
thin,194,63
thin,197,40
fat,138,58
fat,162,80
thin,200,47
thin,191,52
fat,144,71
normal,153,46
thin,195,36
thin,182,48
thin,194,43
thin,163,35
thin,149,41
thin,175,55
thin,181,44
normal,174,61
thin,170,38
fat,130,70
normal,186,72
thin,168,35
normal,166,54
fat,120,64
fat,141,57
fat,127,48
thin,195,50
normal,142,40
thin,184,48
normal,185,72
thin,190,59
normal,159,59
fat,121,52
thin,196,56
normal,150,56
normal,194,77
thin,193,37
thin,166,44
fat,129,61
thin,167,42
thin,172,53
thin,182,52
normal,160,56
thin,189,40
fat,155,75
normal,137,38
thin,196,42
fat,124,52
normal,135,44
fat,149,75
normal,133,40
thin,175,36
thin,168,37
normal,163,51
normal,153,49
thin,187,64
fat,140,58
fat,141,77
normal,145,39
normal,131,36
thin,175,40
fat,171,75
normal,126,35
fat,144,74
normal,178,73
thin,167,44
fat,155,73
fat,124,52
thin,193,36
fat,152,76
normal,178,70
thin,187,39
thin,153,41
fat,133,48
thin,195,40
fat,131,45
fat,143,78
thin,176,48
normal,191,69
fat,162,78
normal,179,80
normal,192,69
thin,180,37
normal,193,77
normal,180,69
fat,126,58
normal,158,58
thin,154,42
thin,184,47
thin,200,71
fat,129,57
fat,150,57
thin,184,61
normal,133,40
thin,188,59
fat,144,58
fat,143,74
fat,124,47
thin,199,59
normal,169,61
fat,142,64
normal,151,48
normal,159,60
fat,142,72
fat,130,77
normal,145,52
thin,198,36
fat,134,68
fat,147,76
fat,143,70
fat,148,63
fat,151,73
thin,156,39
normal,170,59
normal,172,69
fat,127,75
thin,199,62
fat,129,72
normal,172,66
fat,126,48
normal,149,55
fat,151,59
thin,199,39
fat,152,62
fat,143,56
normal,162,58
thin,197,58
fat,141,65
normal,187,71
normal,162,56
normal,185,72
fat,122,78
normal,130,40
thin,196,62
thin,156,35
fat,121,71
fat,135,53
normal,149,42
fat,132,47
normal,120,35
normal,129,37
fat,126,73
fat,158,79
thin,200,37
fat,144,58
thin,183,43
fat,126,41
normal,174,67
thin,195,69
thin,179,47
thin,200,36
thin,183,41
thin,193,43
fat,128,45
normal,179,74
normal,142,49
normal,141,39
thin,189,44
fat,137,62
thin,170,41
fat,146,63
normal,134,35
thin,176,36
thin,158,41
normal,133,44
fat,138,48
thin,188,51
fat,132,55
normal,129,41
fat,137,70
normal,170,70
normal,158,54
thin,173,41
thin,196,54
fat,153,60
fat,150,78
normal,173,74
thin,191,42
normal,144,44
thin,191,64
thin,181,55
fat,159,79
thin,167,38
normal,135,38
fat,154,63
fat,132,66
thin,145,35
thin,177,56
thin,176,40
fat,154,74
normal,172,58
fat,120,64
thin,189,54
fat,146,77
normal,162,54
fat,120,44
normal,157,56
thin,192,49
normal,191,69
thin,199,70
thin,174,39
fat,164,69
thin,172,54
fat,142,69
thin,157,37
normal,145,41
thin,155,41
thin,174,49
normal,123,35
fat,122,40
normal,184,76
normal,138,40
thin,186,41
fat,126,46
normal,191,80
thin,159,39
normal,194,74
normal,160,59
thin,172,36
normal,136,44
normal,139,36
fat,138,50
fat,127,64
fat,134,79
thin,177,44
thin,156,45
fat,150,64
fat,143,59
thin,181,52
thin,180,45
thin,161,36
fat,130,65
thin,192,44
thin,153,38
normal,132,37
fat,166,75
fat,145,74
fat,122,70
fat,162,68
thin,161,38
fat,156,63
normal,185,78
normal,178,74
normal,177,71
thin,184,35
normal,196,74
normal,149,50
fat,166,70
normal,190,76
normal,175,72
fat,131,44
normal,199,79
normal,157,56
fat,145,70
normal,159,60
fat,125,64
fat,137,76
fat,129,68
normal,187,73
thin,191,44
normal,173,74
fat,133,78
normal,151,55
fat,173,75
thin,193,60
normal,184,67
fat,143,60
fat,122,51
fat,146,80
thin,180,55
thin,188,61
thin,167,49
normal,179,80
normal,172,63
fat,145,79
thin,198,71
normal,150,44
fat,153,75
thin,179,51
normal,147,46
normal,166,59
thin,195,44
normal,182,69
thin,184,61
normal,172,67
fat,124,75
normal,142,39
thin,178,49
fat,137,75
thin,184,52
normal,134,35
fat,144,61
normal,146,52
normal,162,64
fat,123,70
thin,144,38
fat,128,51
normal,150,49
normal,173,68
fat,140,64
fat,136,71
fat,144,74
fat,122,72
normal,163,50
normal,154,53
thin,158,39
thin,200,42
thin,173,39
normal,152,56
thin,193,40
normal,159,48
fat,146,54
fat,127,77
thin,200,42
normal,200,76
normal,173,68
thin,188,56
fat,134,70
thin,180,49
thin,163,44
fat,144,72
thin,196,70
fat,162,79
fat,124,80
fat,138,59
fat,132,54
fat,121,51
thin,189,63
fat,120,65
fat,160,65
fat,120,63
normal,154,49
thin,198,72
fat,147,64
normal,178,65
thin,197,63
fat,167,77
normal,137,42
fat,129,70
thin,183,47
thin,193,65
fat,150,63
thin,180,37
fat,136,66
fat,145,75
thin,154,43
normal,167,62
normal,152,51
thin,193,48
normal,158,59
thin,186,51
thin,180,38
fat,126,63
fat,135,48
normal,162,63
thin,182,53
fat,162,71
normal,178,59
normal,181,67
thin,190,63
thin,164,48
fat,121,60
thin,169,42
fat,121,80
normal,148,44
normal,148,48
fat,122,43
fat,127,58
fat,139,70
thin,195,40
normal,127,39
fat,144,60
fat,124,79
fat,146,67
normal,185,79
normal,151,53
normal,164,67
normal,167,57
normal,165,57
fat,143,58
normal,192,76
thin,192,39
fat,134,53
normal,181,79
thin,191,65
fat,127,65
normal,169,71
thin,194,68
thin,159,37
normal,171,61
normal,173,63
thin,181,44
fat,125,76
thin,176,38
fat,127,41
fat,126,46
fat,151,67
thin,164,47
thin,166,43
fat,124,44
thin,177,44
thin,171,46
fat,125,66
normal,155,60
thin,159,45
normal,137,38
thin,163,44
thin,199,62
fat,144,55
thin,188,59
thin,154,38
fat,149,69
fat,120,37
normal,186,66
thin,199,59
fat,126,44
thin,189,49
normal,171,63
thin,176,44
fat,135,71
thin,199,65
normal,191,68
fat,167,80
fat,125,70
fat,145,63
fat,154,79
fat,122,47
fat,139,78
normal,171,65
fat,167,77
normal,174,72
normal,185,79
normal,154,50
thin,187,44
fat,148,58
thin,170,49
normal,177,68
fat,122,43
normal,167,68
fat,155,67
normal,182,70
thin,173,47
fat,150,57
thin,194,61
fat,130,44
thin,198,44
normal,161,53
thin,175,56
thin,197,56
normal,182,62
fat,144,68
thin,189,38
thin,167,49
fat,174,76
thin,195,41
normal,175,76
normal,191,79
normal,180,69
thin,183,47
normal,153,52
normal,189,67
fat,160,72
fat,167,72
fat,147,78
normal,141,42
fat,132,50
fat,161,79
normal,154,58
normal,168,67
fat,152,60
normal,131,35
normal,187,75
fat,144,78
normal,175,70
normal,195,73
fat,125,43
fat,131,78
normal,159,58
fat,171,80
fat,166,75
normal,166,51
normal,177,72
thin,194,38
thin,191,52
thin,171,48
fat,157,69
fat,157,75
normal,139,43
thin,171,43
normal,144,42
thin,165,43
normal,130,40
fat,144,64
thin,168,51
fat,122,56
fat,131,46
thin,182,41
fat,128,48
thin,154,42
fat,136,64
normal,181,68
thin,166,47
thin,182,44
fat,145,80
normal,181,79
thin,193,55
thin,175,36
normal,167,62
normal,168,68
normal,156,54
fat,128,49
thin,179,58
normal,177,62
thin,178,55
thin,163,47
fat,135,75
normal,171,60
fat,123,64
fat,124,58
normal,171,60
fat,131,52
normal,148,48
fat,143,74
fat,136,66
normal,177,68
normal,155,53
normal,164,65
thin,185,59
fat,131,56
fat,150,69
normal,142,46
thin,167,48
normal,151,51
normal,162,59
thin,156,39
fat,132,45
normal,185,69
fat,120,50
normal,166,67
normal,153,51
fat,152,59
fat,153,64
normal,152,46
normal,120,35
thin,169,49
normal,184,63
fat,122,70
normal,152,51
fat,145,59
thin,181,57
normal,159,51
fat,131,79
fat,130,45
thin,164,37
fat,143,64
normal,138,46
normal,188,70
normal,183,79
thin,150,38
normal,158,53
normal,140,46
normal,154,57
fat,130,65
thin,162,36
thin,193,65
thin,195,43
normal,158,51
normal,140,46
thin,186,42
normal,158,57
fat,138,60
normal,170,57
normal,136,38
thin,194,56
thin,162,38
normal,188,70
fat,132,75
thin,160,37
thin,183,61
thin,166,42
fat,159,78
fat,120,48
fat,157,76
thin,188,38
thin,191,65
normal,180,62
thin,152,40
thin,172,40
fat,141,61
fat,126,47
normal,176,66
thin,184,54
thin,184,57
fat,157,80
fat,153,74
thin,186,55
thin,156,42
thin,187,59
normal,181,63
normal,134,42
thin,191,35
fat,131,45
normal,170,70
thin,189,41
normal,166,63
normal,185,66
thin,149,40
normal,129,36
fat,151,58
fat,148,78
fat,135,67
fat,130,55
normal,185,64
thin,180,39
thin,176,54
normal,134,38
thin,193,55
thin,175,55
normal,153,48
thin,175,46
fat,130,78
normal,191,70
thin,178,55
fat,123,45
thin,153,39
normal,127,37
thin,169,35
fat,134,49
normal,159,63
fat,123,51
fat,122,41
normal,172,68
thin,192,38
normal,196,78
fat,141,77
thin,153,40
fat,153,67
thin,181,51
fat,130,66
fat,120,66
normal,193,80
normal,139,48
normal,131,36
normal,132,41
thin,166,38
fat,155,61
fat,152,62
thin,163,49
normal,190,80
fat,136,65
thin,184,61
thin,165,40
fat,128,60
normal,167,69
thin,149,39
fat,158,70
fat,140,60
fat,122,71
thin,198,47
fat,124,60
normal,155,60
fat,163,76
fat,139,53
thin,194,47
normal,183,76
normal,168,61
normal,146,45
normal,165,67
fat,151,58
fat,172,74
fat,145,78
normal,150,45
fat,135,47
normal,139,38
normal,160,64
thin,163,44
fat,126,46
fat,153,69
fat,140,59
normal,194,71
thin,200,68
fat,128,67
normal,169,54
normal,143,49
normal,170,68
thin,168,52
normal,132,37
normal,183,67
normal,158,57
normal,163,66
thin,178,57
thin,164,38
normal,150,44
normal,190,76
fat,147,66
fat,120,59
fat,141,69
fat,127,69
thin,184,38
thin,166,46
fat,128,63
normal,148,43
fat,137,63
fat,122,45
thin,166,48
normal,158,61
fat,158,71
fat,142,74
thin,195,41
normal,146,48
fat,123,54
normal,180,74
fat,144,74
fat,141,53
normal,171,66
thin,194,48
fat,141,51
thin,139,35
fat,145,71
normal,164,62
fat,160,76
thin,195,63
fat,137,65
normal,145,42
thin,167,48
thin,196,55
normal,124,38
fat,143,55
fat,123,46
thin,176,42
fat,130,70
normal,179,64
normal,145,45
fat,138,61
normal,177,62
fat,127,42
fat,159,66
thin,150,35
thin,197,35
thin,172,51
fat,149,57
thin,198,47
normal,136,43
thin,198,39
normal,171,69
normal,152,56
fat,127,64
thin,169,49
normal,182,68
fat,142,53
fat,164,69
fat,158,67
fat,122,42
thin,160,35
fat,124,67
fat,135,55
fat,121,70
normal,156,49
thin,167,46
fat,130,44
thin,161,36
thin,198,48
fat,145,68
normal,145,41
fat,173,80
fat,148,66
normal,165,60
fat,134,75
fat,143,76
fat,130,43
thin,179,35
thin,157,39
normal,173,62
thin,198,57
normal,168,61
thin,159,37
fat,121,57
normal,168,60
normal,141,39
fat,154,80
fat,145,66
normal,134,42
normal,186,76
fat,133,79
normal,184,79
thin,194,38
normal,175,68
thin,199,39
fat,147,73
normal,160,50
normal,179,66
fat,130,74
thin,170,40
normal,143,50
normal,161,51
fat,131,51
thin,174,37
fat,133,75
thin,196,48
fat,158,80
fat,122,42
fat,142,51
thin,174,37
fat,124,76
thin,183,53
fat,127,61
thin,158,46
normal,188,78
thin,193,68
normal,180,66
normal,139,41
thin,180,44
thin,196,71
thin,182,46
fat,147,70
normal,195,78
thin,199,67
thin,166,43
thin,192,68
normal,132,40
normal,166,55
normal,159,49
thin,184,47
normal,176,73
normal,196,72
thin,191,46
fat,137,63
normal,155,58
fat,132,63
thin,191,53
fat,152,70
thin,186,39
normal,170,54
fat,168,71
thin,188,46
thin,175,35
fat,129,59
fat,152,72
fat,146,63
thin,161,47
thin,180,53
fat,128,50
thin,188,58
thin,193,36
normal,183,68
normal,184,79
fat,149,77
thin,196,65
normal,154,47
fat,152,78
fat,139,75
normal,169,64
normal,121,35
normal,147,46
normal,132,36
thin,182,51
fat,123,75
normal,175,64
thin,178,44
fat,167,72
normal,139,43
normal,184,79
thin,162,36
thin,179,54
thin,200,65
fat,162,77
thin,175,35
fat,156,68
thin,198,67
normal,194,74
fat,130,50
thin,195,52
normal,150,44
normal,164,58
normal,131,42
normal,139,46
normal,181,80
normal,143,38
fat,123,52
normal,128,40
normal,160,53
fat,130,48
thin,183,38
fat,121,57
normal,178,59
normal,176,70
fat,128,62
normal,133,44
normal,185,74
thin,159,46
normal,188,71
thin,165,47
fat,145,59
normal,177,67
fat,131,51
fat,157,73
thin,175,50
normal,126,36
normal,165,64
normal,153,48
fat,149,65
normal,168,53
thin,151,39
fat,143,62
normal,159,52
thin,162,38
thin,170,42
thin,180,55
fat,148,57
fat,124,68
thin,172,36
fat,140,67
thin,163,48
normal,149,47
fat,173,80
fat,138,60
thin,184,43
normal,149,43
fat,130,47
fat,125,66
thin,193,61
thin,179,51
fat,126,78
thin,173,45
normal,185,64
fat,139,62
normal,191,70
fat,140,49
normal,152,50
fat,137,51
fat,125,44
fat,143,62
fat,148,79
thin,184,47
fat,130,55
fat,131,76
thin,192,52
thin,183,45
fat,172,77
fat,154,73
normal,195,75
thin,150,40
normal,175,65
normal,135,44
normal,137,46
fat,161,71
normal,173,61
fat,124,52
fat,164,74
fat,132,70
normal,199,76
normal,180,65
fat,164,77
normal,151,46
normal,152,57
fat,124,47
normal,173,74
normal,189,68
fat,148,62
thin,197,37
thin,174,48
normal,142,41
fat,144,57
fat,121,43
normal,149,51
fat,130,67
normal,190,68
fat,167,71
fat,149,77
fat,130,65
fat,147,58
thin,198,54
normal,179,63
normal,183,80
fat,146,74
normal,133,37
thin,195,67
thin,191,51
normal,182,65
thin,197,41
thin,186,56
normal,154,53
thin,158,37
thin,197,58
fat,120,77
fat,123,48
thin,179,36
fat,142,68
normal,200,74
fat,167,73
thin,194,52
normal,170,65
fat,121,49
normal,158,48
normal,190,80
fat,142,80
thin,156,35
thin,187,52
fat,139,58
normal,172,57
normal,139,39
normal,188,67
normal,186,70
fat,138,74
thin,180,36
thin,177,50
thin,174,39
fat,121,65
normal,178,59
thin,173,43
thin,194,51
thin,160,41
normal,178,74
fat,138,62
thin,164,41
thin,186,47
normal,177,59
normal,196,77
fat,124,64
fat,153,77
fat,120,42
fat,139,63
thin,198,67
fat,154,77
thin,141,35
fat,146,63
normal,166,68
fat,122,64
fat,171,78
fat,158,70
fat,165,69
normal,182,79
fat,162,77
thin,187,42
thin,184,62
fat,134,79
normal,199,74
normal,183,69
normal,132,35
fat,140,59
thin,196,64
thin,191,38
normal,196,73
normal,158,58
thin,161,38
normal,192,74
thin,178,54
fat,154,67
thin,178,50
normal,186,65
thin,182,55
normal,178,59
thin,179,46
normal,136,42
thin,200,50
normal,157,60
fat,141,72
normal,194,71
normal,153,48
thin,163,46
normal,155,50
thin,184,57
fat,123,45
fat,128,42
thin,198,52
fat,124,48
fat,129,45
thin,170,39
fat,129,65
normal,156,53
fat,140,71
normal,134,40
normal,175,61
normal,140,43
normal,142,47
fat,120,65
thin,199,55
fat,126,42
normal,128,40
fat,132,48
thin,187,49
fat,158,66
fat,176,80
normal,144,46
normal,191,72
fat,170,80
thin,178,46
fat,147,74
fat,122,48
thin,189,62
thin,165,38
fat,120,41
fat,145,58
thin,180,54
thin,169,49
fat,157,71
thin,196,62
thin,170,52
fat,156,64
thin,196,63
thin,199,50
thin,195,51
thin,158,43
thin,172,42
fat,148,71
thin,199,61
thin,171,39
thin,190,54
fat,132,59
thin,200,38
thin,185,39
normal,164,57
fat,174,76
normal,193,69
fat,175,80
fat,148,76
normal,142,49
normal,188,69
normal,181,80
thin,196,49
normal,190,80
fat,126,72
normal,152,55
thin,193,55
normal,161,61
fat,152,77
fat,169,80
fat,147,80
normal,169,63
fat,128,73
fat,127,73
